,sub_region_1,place_id,date,infected,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
6530,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/9/2021,5953,-7,22.28571429,14.42857143,2,-24,4.571428571
6531,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/10/2021,6069,-7.142857143,22.85714286,12.71428571,0.714285714,-24.14285714,4.714285714
6532,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/11/2021,6391,-8.285714286,22.42857143,8,-0.714285714,-24,5.142857143
6533,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/12/2021,6701,-7.428571429,23.57142857,10.85714286,1,-23.14285714,5
6534,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/13/2021,6671,-7,24,13.28571429,1.714285714,-22.28571429,4.857142857
6535,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/14/2021,6887,-7.428571429,22,13.71428571,2.142857143,-21.57142857,5
6536,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/15/2021,7042,-4.714285714,29.71428571,7.285714286,6.142857143,-14.14285714,3.571428571
6537,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/16/2021,7559,-3.285714286,30.71428571,11.14285714,7.285714286,-13.85714286,3.142857143
6538,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/17/2021,7912,-2.285714286,31.28571429,15.14285714,9,-13.57142857,2.857142857
6539,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/18/2021,8395,-1,32,17.42857143,11.57142857,-13.57142857,2.428571429
6540,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/19/2021,8507,0.285714286,34.14285714,18.57142857,12.42857143,-13,2.285714286
6541,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/20/2021,8816,2.142857143,36,19.57142857,13.85714286,-13.14285714,2.142857143
6542,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/21/2021,8909,4.142857143,38.71428571,21.14285714,16.85714286,-13.57142857,2
6543,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/22/2021,9294,6.285714286,42.42857143,22.42857143,21,-14.28571429,2
6544,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/23/2021,9624,10.28571429,49.42857143,27.42857143,30.42857143,-15.57142857,1.857142857
6545,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/24/2021,10015,11.57142857,53.85714286,30.85714286,33.28571429,-20.42857143,2.428571429
6546,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/25/2021,10772,5,40.57142857,34.57142857,25.71428571,-27.14285714,3.571428571
6547,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/26/2021,10914,2.428571429,34.14285714,38.85714286,25,-29.85714286,3.857142857
6548,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/27/2021,11124,2.714285714,35,42.57142857,25.85714286,-33.28571429,4.857142857
6549,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/28/2021,12032,1.571428571,34.28571429,43.14285714,24.28571429,-36.28571429,6
6550,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/29/2021,13314,-0.142857143,33.57142857,44.14285714,20.85714286,-39,7
6551,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,12/30/2021,14577,-2.714285714,32.71428571,45.28571429,12.71428571,-41.28571429,8
