,sub_region_1,place_id,date,infected,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
14533,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/4/2021,7841,-13,13.14285714,-4,-18.28571429,-11.14285714,4.857142857
14534,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/5/2021,7963,-14.14285714,13.28571429,-7.857142857,-18.71428571,-11.28571429,5.142857143
14535,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/6/2021,8035,-13.42857143,13.57142857,-5.285714286,-18.71428571,-11.71428571,5.142857143
14536,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/7/2021,7976,-12,15.57142857,-2.714285714,-18.57142857,-12,4.857142857
14537,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/8/2021,8055,-14.14285714,9.285714286,-3.571428571,-23,-21.28571429,7.428571429
14538,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/9/2021,8022,-14.28571429,9.857142857,-3.142857143,-23.14285714,-21.28571429,7.428571429
14539,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/10/2021,8083,-14.28571429,10.14285714,-3,-23.71428571,-21.42857143,7.428571429
14540,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/11/2021,8077,-14,10,-4.285714286,-23.85714286,-21,7.285714286
14541,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/12/2021,8274,-12,10.71428571,3.571428571,-21.57142857,-19.85714286,6.714285714
14542,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/13/2021,8296,-11.85714286,10.71428571,2.428571429,-21.57142857,-19.14285714,6.714285714
14543,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/14/2021,8094,-12.42857143,9.285714286,0.714285714,-21.85714286,-18.57142857,6.857142857
14544,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/15/2021,7959,-9,15.85714286,3,-17.28571429,-9,4
14545,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/16/2021,8134,-7.142857143,16.28571429,7.428571429,-16.57142857,-8.714285714,3.571428571
14546,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/17/2021,8217,-6.428571429,16.28571429,8.428571429,-15.85714286,-8.142857143,3.285714286
14547,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/18/2021,8321,-5.714285714,16.71428571,11.28571429,-14.85714286,-8,3.142857143
14548,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/19/2021,8246,-5.428571429,17.71428571,8.714285714,-15.42857143,-7.285714286,3.285714286
14549,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/20/2021,8180,-3.857142857,18.85714286,8.714285714,-15.28571429,-7.285714286,3.142857143
14550,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/21/2021,8120,-2.571428571,20.42857143,6.571428571,-15,-7.428571429,3
14551,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/22/2021,8135,-1.428571429,22.71428571,5.714285714,-14.85714286,-7.714285714,3
14552,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/23/2021,8519,0.571428571,27.28571429,5.857142857,-14,-8.714285714,2.857142857
14553,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/24/2021,8553,0.428571429,32,4,-16.42857143,-15.14285714,4.428571429
14554,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/25/2021,8871,-8.714285714,18.14285714,-4,-22.14285714,-23.85714286,5.857142857
14555,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/26/2021,8980,-13.71428571,8.857142857,-5,-24.28571429,-27.85714286,6.428571429
14556,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/27/2021,8832,-15.14285714,8.285714286,-1.428571429,-26.28571429,-32.85714286,7.571428571
14557,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/28/2021,9051,-16.85714286,6.714285714,2.142857143,-28.71428571,-37.42857143,8.857142857
14558,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/29/2021,9768,-18.85714286,4.857142857,6.142857143,-30.85714286,-42,10.14285714
14559,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,12/30/2021,10996,-21.28571429,3.428571429,9.857142857,-33,-46.14285714,11.42857143
