,sub_region_1,place_id,date,infected,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
33807,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,11/16/2021,9536,-9.285714286,12.85714286,5.857142857,-7.428571429,-13.85714286,2.714285714
33808,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,11/17/2021,9613,-9.428571429,12.71428571,5.857142857,-8,-14.42857143,3
33809,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,11/18/2021,9734,-8.142857143,14,8.857142857,-6.857142857,-13.71428571,2.571428571
33810,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,11/19/2021,10033,-7.857142857,14,8.857142857,-6.857142857,-13.28571429,2.428571429
33811,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,11/20/2021,10092,-7.857142857,13.85714286,9.285714286,-6.714285714,-13.28571429,2.428571429
33812,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,11/21/2021,10382,-8.142857143,14.14285714,8.285714286,-6.714285714,-13.28571429,2.571428571
33813,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,11/22/2021,10778,-8.285714286,14,7,-7.142857143,-13.42857143,2.714285714
33814,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,11/23/2021,10903,-7.428571429,15.14285714,8.285714286,-6.857142857,-13.28571429,2.571428571
33815,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,11/24/2021,11098,-6.285714286,16.14285714,10.57142857,-5.857142857,-12.42857143,2
33816,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,11/25/2021,11304,-7.857142857,14.28571429,6.428571429,-7,-12.85714286,2.428571429
33817,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,11/26/2021,11239,-7.571428571,14.85714286,5,-7,-13,2.428571429
33818,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,11/27/2021,11376,-7.714285714,15.71428571,0.714285714,-7.857142857,-13.28571429,2.857142857
33819,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,11/28/2021,11847,-8.571428571,16,-5.285714286,-9.428571429,-13.57142857,3.428571429
33820,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,11/29/2021,12208,-9.857142857,14.85714286,-9.428571429,-10.42857143,-13.85714286,3.857142857
33821,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,11/30/2021,12545,-9.714285714,15.57142857,-10.85714286,-10.85714286,-13.85714286,4
33822,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/1/2021,12637,-9.285714286,16.42857143,-11.42857143,-10.71428571,-13.71428571,4
33823,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/2/2021,12560,-7.714285714,18.85714286,-8.714285714,-9.857142857,-13.28571429,3.571428571
33824,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/3/2021,12822,-8.857142857,18.14285714,-11.14285714,-10.71428571,-13.28571429,3.857142857
33825,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/4/2021,12845,-8.714285714,18.14285714,-8.857142857,-10.14285714,-13.14285714,3.714285714
33826,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/5/2021,13317,-8.571428571,18.14285714,-7.142857143,-10.57142857,-12.85714286,3.571428571
33827,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/6/2021,13703,-7.285714286,20,-4.428571429,-10.42857143,-12.85714286,3.285714286
33828,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/7/2021,14110,-6.428571429,21.57142857,-3.857142857,-10.28571429,-13.28571429,3.142857143
33829,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/8/2021,14009,-8,15.28571429,2.857142857,-13.71428571,-21,4.428571429
33830,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/9/2021,14543,-8.571428571,14.85714286,1.285714286,-14.42857143,-21.14285714,4.714285714
33831,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/10/2021,15107,-9,14.85714286,0.714285714,-14.71428571,-21.14285714,4.857142857
33832,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/11/2021,15304,-11.14285714,13.85714286,-5,-16.85714286,-21.14285714,5.428571429
33833,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/12/2021,16018,-10.85714286,15,-4,-16,-20.42857143,5.428571429
33834,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/13/2021,16504,-9.857142857,15.28571429,-1.714285714,-14.85714286,-19.85714286,5.142857143
33835,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/14/2021,16906,-10.28571429,13.85714286,-1,-14.71428571,-19.14285714,5.142857143
33836,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/15/2021,17519,-8.142857143,20.57142857,-6.285714286,-10.57142857,-11.14285714,3.714285714
33837,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/16/2021,18193,-6.857142857,21.57142857,-4,-9.714285714,-10.85714286,3.428571429
33838,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/17/2021,19118,-5,23,-0.285714286,-8.285714286,-10.42857143,3
33839,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/18/2021,19875,-2.571428571,24.28571429,4.857142857,-5.142857143,-9.857142857,2.285714286
33840,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/19/2021,20787,-0.857142857,25.42857143,7.857142857,-3.428571429,-9.285714286,1.857142857
33841,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/20/2021,21068,0.571428571,27.28571429,9.142857143,-2.571428571,-9,1.714285714
33842,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/21/2021,21934,2.714285714,30,11.28571429,-0.142857143,-9.142857143,1.428571429
33843,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/22/2021,22404,4.857142857,33.14285714,12.14285714,2.285714286,-9.714285714,1.285714286
33844,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/23/2021,23635,7.571428571,38.28571429,15.42857143,5.714285714,-11.85714286,1.285714286
33845,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/24/2021,25165,8,41.85714286,16.42857143,4.142857143,-16.42857143,1.714285714
33846,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/25/2021,27075,0.714285714,28.42857143,13.85714286,-3.285714286,-23.71428571,2.285714286
33847,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/26/2021,28529,-3.428571429,22.42857143,14.28571429,-5.285714286,-26.14285714,2.571428571
33848,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/27/2021,29864,-4.857142857,21.71428571,14.28571429,-6.857142857,-29.71428571,3.571428571
33849,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/28/2021,32143,-7,20.28571429,14.14285714,-9.285714286,-33,4.714285714
33850,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/29/2021,35228,-10,19,14.14285714,-12.71428571,-36,6
33851,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,12/30/2021,37946,-12.85714286,18,16.28571429,-16,-37.42857143,6.857142857
