region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Molise,2021-11-18,,estimate,1.02172899405514,1.02147800385956,0.0778917456397431,0.893751710209674,0.969751191607289,1.00324273078105,1.04032797511364,1.07206939679198,1.15233501622233
Molise,2021-11-19,,estimate,1.00095305252825,1.00027519556741,0.0803617533684381,0.87047656889056,0.945638297924141,0.982031872323868,1.02038943127749,1.05267277230661,1.13322788834461
Molise,2021-11-20,,estimate,0.981090206958121,0.979940914449697,0.083568645409833,0.84343954584586,0.923950353915387,0.959998869891021,1.00039064889844,1.03506861317463,1.1174283363663
Molise,2021-11-21,,estimate,0.960785023695089,0.960690468596155,0.0874759949393001,0.817142583897206,0.902371429913279,0.939890250236709,0.982258075273557,1.01927567727748,1.10452942603115
Molise,2021-11-22,,estimate,0.943524967362255,0.942704144324259,0.0920579559197489,0.793198670386454,0.879978280080459,0.920110517048527,0.967019521641006,1.0049015008984,1.09296484679676
Molise,2021-11-23,,estimate,0.928083807874381,0.926125527565769,0.0972909379514876,0.766857478032242,0.857948226106776,0.903201454211124,0.951359149212552,0.991524428044104,1.08564931164487
Molise,2021-11-24,,estimate,0.913266825445401,0.911060044877591,0.10314465623183,0.742395380524228,0.838562224128919,0.885584265735222,0.937179424375846,0.98115147278888,1.07837981725358
Molise,2021-11-25,,estimate,0.899028500805354,0.897574218604538,0.109578171400743,0.7196675765826,0.821274918682333,0.869895100894412,0.926104871908254,0.972560353827826,1.07792978733727
Molise,2021-11-26,,estimate,0.885364252179081,0.885696106029177,0.116542160668457,0.697330974450989,0.804521698879662,0.855678963540042,0.913684059574712,0.964882542721444,1.07686752146978
Molise,2021-11-27,,estimate,0.873851677428101,0.875417181340076,0.123984404998732,0.678784587892832,0.790451188291671,0.841536070466918,0.904168467379474,0.958324833859102,1.08262762329369
Molise,2021-11-28,,estimate,0.862841647638196,0.866695632404382,0.131854611986121,0.657127148921906,0.776978365327772,0.830703538975035,0.896019696104343,0.952060821097867,1.08503226427546
Molise,2021-11-29,,estimate based on partial data,0.855154750785026,0.859460795646335,0.140106462401585,0.638017513984446,0.763103597478339,0.820838327550717,0.889978327886696,0.949419186547776,1.09360145241347
Molise,2021-11-30,,estimate based on partial data,0.847918452130817,0.853618303400322,0.148696771366478,0.61978177450152,0.751576038516779,0.81131266815411,0.884862673441417,0.949501103760562,1.1063497416853
Molise,2021-12-01,,estimate based on partial data,0.841616912443223,0.849055492442135,0.157582752781374,0.603562506911366,0.741983333870621,0.802688219191723,0.881385481049086,0.949922272468722,1.11830561369015
Molise,2021-12-02,,estimate based on partial data,0.837175619551464,0.845646722689681,0.16671868694923,0.587116304911183,0.732990466515319,0.79741579615773,0.879423659923605,0.950438814458223,1.13005152078559
Molise,2021-12-03,,estimate based on partial data,0.833164884576636,0.84325844509678,0.176053158251642,0.568854783698391,0.723729496662584,0.790698431970293,0.877948578936939,0.953212918197924,1.14707103033399
Molise,2021-12-04,,estimate based on partial data,0.830258276544982,0.841754048412953,0.185527765398878,0.554268087226606,0.716343590932677,0.786468289718789,0.877446017740955,0.95435912990591,1.16364654266395
Molise,2021-12-05,,estimate based on partial data,0.828531249105824,0.840998595520061,0.195078018606471,0.539145498101067,0.710163903503845,0.782520025627383,0.876452613483784,0.958091820437169,1.18216408661303
Molise,2021-12-06,,estimate based on partial data,0.827937942896272,0.840863465958327,0.204636869880507,0.527735054005726,0.701698271484917,0.778947826255676,0.878764164869712,0.962217357365515,1.20527898908416
Molise,2021-12-07,,forecast,0.827937942896272,0.840863465958327,0.204636869880507,0.527735054005726,0.701698271484917,0.778947826255676,0.878764164869712,0.962217357365515,1.20527898908416
Molise,2021-12-08,,forecast,0.827937942896272,0.840863465958327,0.204636869880507,0.527735054005726,0.701698271484917,0.778947826255676,0.878764164869712,0.962217357365515,1.20527898908416
Molise,2021-12-09,,forecast,0.827937942896272,0.840863465958327,0.204636869880507,0.527735054005726,0.701698271484917,0.778947826255676,0.878764164869712,0.962217357365515,1.20527898908416
Molise,2021-12-10,,forecast,0.827937942896272,0.840863465958327,0.204636869880507,0.527735054005726,0.701698271484917,0.778947826255676,0.878764164869712,0.962217357365515,1.20527898908416
Molise,2021-12-11,,forecast,0.827937942896272,0.840863465958327,0.204636869880507,0.527735054005726,0.701698271484917,0.778947826255676,0.878764164869712,0.962217357365515,1.20527898908416
Molise,2021-12-12,,forecast,0.827937942896272,0.840863465958327,0.204636869880507,0.527735054005726,0.701698271484917,0.778947826255676,0.878764164869712,0.962217357365515,1.20527898908416
Molise,2021-12-13,,forecast,0.827937942896272,0.840863465958327,0.204636869880507,0.527735054005726,0.701698271484917,0.778947826255676,0.878764164869712,0.962217357365515,1.20527898908416
Molise,2021-12-14,,forecast,0.827937942896272,0.840863465958327,0.204636869880507,0.527735054005726,0.701698271484917,0.778947826255676,0.878764164869712,0.962217357365515,1.20527898908416
Molise,2021-12-15,,forecast,0.827937942896272,0.840863465958327,0.204636869880507,0.527735054005726,0.701698271484917,0.778947826255676,0.878764164869712,0.962217357365515,1.20527898908416
Molise,2021-12-16,,forecast,0.827937942896272,0.840863465958327,0.204636869880507,0.527735054005726,0.701698271484917,0.778947826255676,0.878764164869712,0.962217357365515,1.20527898908416
Molise,2021-12-17,,forecast,0.827937942896272,0.840863465958327,0.204636869880507,0.527735054005726,0.701698271484917,0.778947826255676,0.878764164869712,0.962217357365515,1.20527898908416
Molise,2021-12-18,,forecast,0.827937942896272,0.840863465958327,0.204636869880507,0.527735054005726,0.701698271484917,0.778947826255676,0.878764164869712,0.962217357365515,1.20527898908416
Molise,2021-12-19,,forecast,0.827937942896272,0.840863465958327,0.204636869880507,0.527735054005726,0.701698271484917,0.778947826255676,0.878764164869712,0.962217357365515,1.20527898908416
Molise,2021-12-20,,forecast,0.827937942896272,0.840863465958327,0.204636869880507,0.527735054005726,0.701698271484917,0.778947826255676,0.878764164869712,0.962217357365515,1.20527898908416
Valle d'Aosta,2020-03-05,,estimate,1.54549073014164,1.55750612061602,0.194435564168898,1.26341607754986,1.4202859512964,1.49675707663485,1.59029763071903,1.68314543900331,1.89546559681839
Valle d'Aosta,2020-03-06,,estimate,1.54623239648999,1.5560293729756,0.179870452504423,1.27950455247328,1.42949935950842,1.49972915977507,1.59116228571433,1.67119429730769,1.86853724338654
Valle d'Aosta,2020-03-07,,estimate,1.54440392679151,1.55151410774645,0.166938145699107,1.2956776812304,1.43487949340242,1.49910651411015,1.58605154148613,1.65740054731433,1.83834492574066
Valle d'Aosta,2020-03-08,,estimate,1.53627890731486,1.5431927337964,0.155588629826808,1.30092884904728,1.43534350441489,1.49494827800809,1.57596032694415,1.64121942081469,1.81134246086354
Valle d'Aosta,2020-03-09,,estimate,1.52232378847978,1.53042494444501,0.145551802408033,1.30435740097381,1.42947059726418,1.48714079388638,1.56025905120325,1.62213727086582,1.78504320109224
Valle d'Aosta,2020-03-10,,estimate,1.50567701457825,1.5127731596374,0.136385557511533,1.3019011512073,1.41930676956955,1.47280144093949,1.53902354415265,1.59826355329629,1.75388455022356
Valle d'Aosta,2020-03-11,,estimate,1.48093091032073,1.49006215360403,0.127596986391221,1.29155549826031,1.40391065099479,1.45174285300601,1.51435029258663,1.57049293021203,1.71443393061114
Valle d'Aosta,2020-03-12,,estimate,1.45303109010714,1.46241129981188,0.11879192979129,1.27841337130884,1.3823334436314,1.42635034591447,1.48495966885542,1.53615572544269,1.66793393475494
Valle d'Aosta,2020-03-13,,estimate,1.42255707739098,1.43023225179037,0.10979425552116,1.2619896846678,1.35508866413247,1.39685036555357,1.45050026698653,1.49905065798496,1.61586003185228
Valle d'Aosta,2020-03-14,,estimate,1.3884168968817,1.39419162492879,0.100692702818408,1.23909691199152,1.32445191884427,1.36413239335596,1.41371372020263,1.45720721862556,1.56613629418386
Valle d'Aosta,2020-03-15,,estimate,1.35033046722959,1.35514538894048,0.0918042967185841,1.213059222027,1.29177115568492,1.32855300941786,1.37308702836714,1.4122285980621,1.51237354522482
Valle d'Aosta,2020-03-16,,estimate,1.31074913976922,1.31405696164752,0.0835716837628297,1.18448072204286,1.25726925365889,1.2895262980093,1.33139568636667,1.36655500086973,1.45884695608137
Valle d'Aosta,2020-03-17,,estimate,1.26925113121423,1.2719128433259,0.0764279265597038,1.1526724592584,1.21867453169576,1.25069779391607,1.28799626087675,1.32015706240718,1.40378255888933
Valle d'Aosta,2020-03-18,,estimate,1.22844960052696,1.22964789543649,0.07066760485627,1.11584028287966,1.18137876493119,1.21032124035977,1.24502057253678,1.2761340050544,1.34825479835838
Valle d'Aosta,2020-03-19,,estimate,1.1865972842082,1.18808824741281,0.0663638164926301,1.07906788441415,1.14398482428221,1.1694327488662,1.20446874933034,1.23191884302679,1.29933178723583
Valle d'Aosta,2020-03-20,,estimate,1.14705273402711,1.14791505923824,0.0633624736088944,1.04455667508419,1.10670748476995,1.13174849644608,1.16416493853055,1.18980590031095,1.25433500507555
Valle d'Aosta,2020-03-21,,estimate,1.11001771821048,1.10964837521009,0.0613544722025465,1.00847424463022,1.06908238334073,1.09516856849461,1.1255789154959,1.15053038282369,1.2107055907133
Valle d'Aosta,2020-03-22,,estimate,1.07446088604681,1.07364771117901,0.0599848049523258,0.973189741636926,1.0345242224094,1.05930345098788,1.0897654600733,1.11351529678488,1.17068917837848
Valle d'Aosta,2020-03-23,,estimate,1.04131116447,1.04012481790869,0.0589450374003476,0.942084577012533,1.00162658771475,1.02661879327969,1.05616797512077,1.07941540604449,1.13355330339623
Valle d'Aosta,2020-03-24,,estimate,1.01073082754896,1.00916394395019,0.0580211289582906,0.913498741733665,0.971172815795419,0.996102481210206,1.02456293524315,1.04797027056287,1.10158137493627
Valle d'Aosta,2020-03-25,,estimate,0.982444609271199,0.980745517015638,0.0570996557870531,0.886655719395592,0.943778155223794,0.967373711887181,0.996192398715967,1.01864279848365,1.07139949609206
Valle d'Aosta,2020-03-26,,estimate,0.955910852734945,0.95477015331397,0.0561483186077217,0.859016857958383,0.918451982468011,0.941970816379653,0.96983356739093,0.99240547382312,1.0423701522052
Valle d'Aosta,2020-03-27,,estimate,0.932130541642764,0.931081018587732,0.0551853083888957,0.839978411771945,0.895958600213815,0.917784349059192,0.945850069424276,0.96728724632696,1.01779297032446
Valle d'Aosta,2020-03-28,,estimate,0.909730020055105,0.909483570632516,0.0542479847678191,0.819955096508112,0.873943068134889,0.896441712334582,0.923452280390766,0.945439880907291,0.995636584154089
Valle d'Aosta,2020-03-29,,estimate,0.889407176158077,0.889762436804815,0.0533688121632409,0.803456171824451,0.855226152115528,0.876642138317875,0.903500463644013,0.925159789321348,0.975527937174473
Valle d'Aosta,2020-03-30,,estimate,0.870204444179322,0.871695545958607,0.0525641133809251,0.787569335803994,0.837380133280359,0.858218127882165,0.88496307524583,0.906911546310017,0.956779301530664
Valle d'Aosta,2020-03-31,,estimate,0.853402651536328,0.855065691794362,0.0518367889851966,0.774254791762308,0.820405019957169,0.841208697655754,0.867488973615339,0.888670300253008,0.940860953206181
Valle d'Aosta,2020-04-01,,estimate,0.838455122443897,0.839669606869993,0.0511882973519218,0.758962409001374,0.804663757266365,0.825662961516508,0.851479497438793,0.872730789950907,0.92516214263541
Valle d'Aosta,2020-04-02,,estimate,0.824927364249776,0.82532455848069,0.0506309693887856,0.744982456375534,0.791054341730647,0.812277457001221,0.836291673584594,0.85764761010883,0.910796087129003
Valle d'Aosta,2020-04-03,,estimate,0.810611695246717,0.811872564218625,0.0501918925374063,0.732740331996821,0.777665479848234,0.798800467826918,0.822665115992034,0.843416118727553,0.897854868817233
Valle d'Aosta,2020-04-04,,estimate,0.797881614888905,0.799182566458112,0.049904418959536,0.720268326523074,0.76521327927891,0.78627592645933,0.809936201428705,0.830607758370535,0.884511525749933
Valle d'Aosta,2020-04-05,,estimate,0.786038791007068,0.787151176885125,0.0497906287996569,0.708088387988331,0.753001823636179,0.773479622315744,0.797542638887843,0.819019638075578,0.871982796675241
Valle d'Aosta,2020-04-06,,estimate,0.774043114384155,0.775702727166984,0.0498440456765211,0.697079235617783,0.74161784616645,0.761953842177588,0.78599383979731,0.807552441082356,0.859962132696862
Valle d'Aosta,2020-04-07,,estimate,0.762511273345699,0.764789218259243,0.0500226916516085,0.686140246331704,0.730718244066091,0.750538089033648,0.774851409464492,0.796510202811759,0.848896235591787
Valle d'Aosta,2020-04-08,,estimate,0.752464438537856,0.754390366993767,0.0502569575850326,0.675959832106276,0.719560235055524,0.739943196323629,0.764758898306963,0.78562727488283,0.839290387015506
Valle d'Aosta,2020-04-09,,estimate,0.742388031314931,0.744513470020707,0.0504682740910188,0.666516912899754,0.710095971394289,0.729096525096575,0.754534556165945,0.776838501345926,0.830447682692291
Valle d'Aosta,2020-04-10,,estimate,0.732886103639788,0.735192472342961,0.0505892513054007,0.656681045715418,0.701143030084208,0.719485240382582,0.744872320697916,0.768062091315069,0.822124573807584
Valle d'Aosta,2020-04-11,,estimate,0.723824409662255,0.72648560443193,0.050577075667054,0.647036826263598,0.692516178156688,0.711740310949996,0.736638135372628,0.757954344263756,0.812397231960657
Valle d'Aosta,2020-04-12,,estimate,0.715886163156604,0.718471235536315,0.0504174897320868,0.638347108699942,0.684600879461529,0.70480348224794,0.728759596020514,0.749744698063903,0.803549586871323
Valle d'Aosta,2020-04-13,,estimate,0.709410271005096,0.71124201819395,0.0501219195433697,0.631795855383996,0.677582873778264,0.698150029669283,0.72191909131208,0.742433231932683,0.794955708493876
Valle d'Aosta,2020-04-14,,estimate,0.703820050620481,0.704897760274094,0.0497220121895986,0.62560033620076,0.671609294234519,0.692315932896864,0.715998071577173,0.736334865403977,0.788483211760758
Valle d'Aosta,2020-04-15,,estimate,0.699007594672802,0.699537631714473,0.0492642383047751,0.620644399599782,0.66591296741297,0.687110085355806,0.710889219581972,0.730771776731875,0.7827446951662
Valle d'Aosta,2020-04-16,,estimate,0.69455558981073,0.695252303185581,0.0488048698783069,0.617343862310711,0.662250389640157,0.682506285690627,0.706665229968144,0.726506799893579,0.776710098659566
Valle d'Aosta,2020-04-17,,estimate,0.691177677012334,0.692116513875927,0.0484047044498294,0.613956140702386,0.659450746714079,0.679729695875486,0.703787358990327,0.72293182633516,0.772928128105816
Valle d'Aosta,2020-04-18,,estimate,0.690579016878337,0.690182462504186,0.0481233586270823,0.612647193395283,0.657534849291475,0.677947881777178,0.70231247319149,0.721000201778453,0.769588542331519
Valle d'Aosta,2020-04-19,,estimate,0.690001769730088,0.68947435037264,0.0480133811094896,0.610121745849477,0.657086281094762,0.677735173312267,0.70242318806996,0.720496693100576,0.768860222524129
Valle d'Aosta,2020-04-20,,estimate,0.690340530318761,0.689984380330966,0.0481141032073625,0.608747684486946,0.657871144982531,0.678588897061403,0.702974451469561,0.721817645109977,0.76919001144631
Valle d'Aosta,2020-04-21,,estimate,0.692959021590225,0.691670514517644,0.0484449916914268,0.611006729898192,0.659287164227817,0.67973806278716,0.704472014816498,0.72410989791748,0.770698720483891
Valle d'Aosta,2020-04-22,,estimate,0.695788699518467,0.694456284346458,0.0489995763398539,0.612888680753877,0.661867987761894,0.6825448446537,0.70673231913126,0.727600688146676,0.774930172878398
Valle d'Aosta,2020-04-23,,estimate,0.698619218031713,0.698232877930531,0.0497431926300419,0.615868214289614,0.665372814148023,0.686482410318787,0.710666405936938,0.730581129863896,0.781257762858709
Valle d'Aosta,2020-04-24,,estimate,0.702982920149914,0.702863553404347,0.0506182539330752,0.619305772781833,0.669946042579025,0.690672233075113,0.714987597204642,0.735095793710006,0.788865476557857
Valle d'Aosta,2020-04-25,,estimate,0.707919062324826,0.708190134810127,0.0515578950957743,0.62377171631915,0.674673922784508,0.695230907154237,0.720474098887541,0.740330105530753,0.796462296775213
Valle d'Aosta,2020-04-26,,estimate,0.713382699687275,0.714041008015925,0.0525041377400489,0.629471509927449,0.680120911986463,0.70043262122419,0.726009466412777,0.746763293461441,0.802465163850658
Valle d'Aosta,2020-04-27,,estimate,0.719558893642801,0.720239772149227,0.0534235069376118,0.634662893078849,0.685694309939365,0.706372209602978,0.731437055220904,0.753877850893689,0.810607221622376
Valle d'Aosta,2020-04-28,,estimate,0.72512301955037,0.726613632635322,0.0543133323890161,0.640269709743062,0.690717230965113,0.711627023700653,0.738066447435081,0.760510821643625,0.819797282177477
Valle d'Aosta,2020-04-29,,estimate,0.731273832082433,0.733000779240066,0.055195636515222,0.644179312504554,0.695588162061218,0.718193545002364,0.744678092882773,0.768351045887723,0.827415854577071
Valle d'Aosta,2020-04-30,,estimate,0.738015522177061,0.739256303663849,0.0561009450818857,0.650777669830703,0.701315157097775,0.723250140985973,0.751578798157233,0.77491264687498,0.833744878331553
Valle d'Aosta,2020-05-01,,estimate,0.743765306341139,0.745256537409146,0.0570490760321425,0.65546734478226,0.705632300176063,0.729358008841491,0.75825598752409,0.781854874728954,0.842853780102849
Valle d'Aosta,2020-05-02,,estimate,0.748788558999856,0.750901907923822,0.0580353540243711,0.659700630499284,0.711012963541818,0.734546875699969,0.763229299748802,0.788448183341047,0.850828499935834
Valle d'Aosta,2020-05-03,,estimate,0.753922203317804,0.75611847434749,0.0590278490976807,0.663526750219811,0.715574745229379,0.73928217621525,0.768675126345898,0.7941432657612,0.857653028796277
Valle d'Aosta,2020-05-04,,estimate,0.759122811695782,0.760858251994744,0.0599761102296851,0.666622326500925,0.718730457500469,0.743782112703533,0.773626223423367,0.799138557186089,0.863268132433373
Valle d'Aosta,2020-05-05,,estimate,0.762894552338107,0.765098343611503,0.0608275372445785,0.669752252927898,0.723248579003495,0.747391111753846,0.777969565935705,0.803646375190853,0.869425738198169
Valle d'Aosta,2020-05-06,,estimate,0.766580276883266,0.768838834565606,0.0615453819249388,0.671408633217723,0.727553447996583,0.75119845788019,0.781460703299595,0.808297171541899,0.873860957458706
Valle d'Aosta,2020-05-07,,estimate,0.769915390076549,0.772099426179883,0.0621219783023925,0.673810546550902,0.731148798587198,0.754595154522115,0.785060914488244,0.812698136881659,0.877899234754018
Valle d'Aosta,2020-05-08,,estimate,0.772949180499059,0.774914901941198,0.0625820537096395,0.675434440958623,0.732782657309667,0.75726537818556,0.787788734320088,0.815482274895039,0.882683824579711
Valle d'Aosta,2020-05-09,,estimate,0.7756532177835,0.777329731850962,0.0629744393587914,0.678581777303146,0.734312764940318,0.759763901931825,0.79094380280334,0.816472448706969,0.885431942381832
Valle d'Aosta,2020-05-10,,estimate,0.776922631713394,0.779392350068368,0.0633555262367652,0.679766056373054,0.736077012886318,0.761539579075742,0.792712384497833,0.818803032300095,0.888889944757158
Valle d'Aosta,2020-05-11,,estimate,0.778790789559699,0.781149784931632,0.0637716178566462,0.68192703821778,0.738107024131323,0.76328939680915,0.794891318901193,0.820253405876816,0.892181085011606
Valle d'Aosta,2020-05-12,,estimate,0.780325376456332,0.782643301663236,0.0642472252893996,0.681763456144744,0.739584486783329,0.765238587590671,0.795723905474428,0.822800743240337,0.893791841093951
Valle d'Aosta,2020-05-13,,estimate,0.781374807598319,0.783905535830393,0.0647826678432102,0.681124914795279,0.740443659509723,0.766149900846662,0.796653252060237,0.825385326014265,0.895456727874466
Valle d'Aosta,2020-05-14,,estimate,0.78291655625887,0.784959313018469,0.0653601681432579,0.681935518394064,0.741274301424579,0.76675463023863,0.798113677218953,0.826983198666816,0.898443661740555
Valle d'Aosta,2020-05-15,,estimate,0.78349101528039,0.785818045769429,0.0659553770832789,0.681408142768914,0.741879432185836,0.767484609599621,0.799230666226345,0.827769763717237,0.89980122860087
Valle d'Aosta,2020-05-16,,estimate,0.784848875766816,0.786487338225009,0.066550558862128,0.680957340308084,0.741494484042752,0.76732878159037,0.800222914627611,0.82866700020581,0.900904447467266
Valle d'Aosta,2020-05-17,,estimate,0.785446651685895,0.786967271321843,0.067145079302896,0.681561888524408,0.741252239232268,0.767701203068459,0.800365545814093,0.8298387751956,0.90192726622978
Valle d'Aosta,2020-05-18,,estimate,0.785216557213447,0.78725484311974,0.0677585962386286,0.681712280998963,0.741249278823966,0.768572377073781,0.801509429275454,0.830747809929689,0.902723335444702
Valle d'Aosta,2020-05-19,,estimate,0.785253522874565,0.787346219394066,0.0684242064312583,0.678783821198347,0.742320655589946,0.768534727797765,0.80163698733965,0.831376292127797,0.903663850480238
Valle d'Aosta,2020-05-20,,estimate,0.785070595277576,0.787238743546375,0.06917340129844,0.677256753362648,0.741315352056674,0.767865975960325,0.802169154215346,0.831511639302601,0.905558721846161
Valle d'Aosta,2020-05-21,,estimate,0.785031453500038,0.786932912076607,0.0700197233675944,0.676488685685201,0.740308202872442,0.767603003502829,0.801877390556652,0.831219042814927,0.908455284313351
