region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Emilia-Romagna,2021-12-23,,estimate,1.48860131518878,1.49039979239488,0.0563601614466353,1.40160686147332,1.45038305705595,1.47495879321207,1.50265780392837,1.52713580660082,1.58607355494268
Emilia-Romagna,2021-12-24,,estimate,1.53573140037187,1.53800757953674,0.0701407646391363,1.42879553346954,1.48603079037916,1.51632483003115,1.5543318281895,1.58478344215018,1.6561079572331
Emilia-Romagna,2021-12-25,,estimate,1.57220414465109,1.5778013886151,0.0841593689222394,1.45075173409064,1.5138961927079,1.54831344719392,1.59608528172588,1.63444103612625,1.72427474636709
Emilia-Romagna,2021-12-26,,estimate,1.59781360033888,1.60644599637848,0.0946565946837797,1.46964992339018,1.53335542959732,1.57087252628284,1.6238871013667,1.67062529254528,1.77419545552517
Emilia-Romagna,2021-12-27,,estimate,1.61021830986859,1.62123170412041,0.0987871089758121,1.48225096540847,1.54527205159155,1.58321471931963,1.63663017126951,1.68594570006111,1.79928783320766
Emilia-Romagna,2021-12-28,,estimate,1.60855490570412,1.62053381247381,0.094965948502372,1.48895299537093,1.5486298082711,1.58490655113412,1.63191007068594,1.67930095455474,1.79737228483777
Emilia-Romagna,2021-12-29,,estimate,1.59328221250116,1.60412456280142,0.0835018807118266,1.48891572937261,1.54255564354856,1.57267195797358,1.61285620550436,1.65414807937971,1.75915590210936
Emilia-Romagna,2021-12-30,,estimate,1.56479211954122,1.5732354725825,0.0678605746097743,1.4733987930149,1.52556648619427,1.54949854411377,1.58278754494293,1.61364061585753,1.69701524300747
Emilia-Romagna,2021-12-31,,estimate,1.52917399730585,1.53034105280302,0.0575108700749433,1.43721336365053,1.49084676118945,1.51400661423784,1.5431542753394,1.56794631904246,1.62755090987903
Emilia-Romagna,2022-01-01,,estimate,1.47986229647501,1.47872628630309,0.0657366622540724,1.36914433874057,1.43445017707387,1.46404831926842,1.49514834811539,1.52363261970367,1.58579769285664
Emilia-Romagna,2022-01-02,,estimate,1.424088226666,1.42196542681842,0.0910401642490454,1.27144221277613,1.3586956234693,1.40073421862249,1.44816129483327,1.48653216288984,1.56819667733195
Emilia-Romagna,2022-01-03,,estimate based on partial data,1.36855302210662,1.36344865401764,0.122976726055625,1.15886077480635,1.27794598696464,1.33477915493012,1.40276540571794,1.45233301137583,1.55504132913351
Emilia-Romagna,2022-01-04,,estimate based on partial data,1.31415023441601,1.30604976402476,0.155536927017514,1.04186031849968,1.19622014850958,1.26928131490484,1.35400279098439,1.42087865265691,1.54732888106068
Emilia-Romagna,2022-01-05,,estimate based on partial data,1.2601153012031,1.25196305957638,0.186075003935043,0.936454759743029,1.11832954423536,1.20932644023183,1.31093667077518,1.39175747655989,1.53821064009368
