,sub_region_1,place_id,date,infected,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
18442,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,8/31/2021,1933,16.85714286,25.14285714,162.7142857,13.71428571,-10.28571429,0.285714286
18443,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/1/2021,1912,15.14285714,24.28571429,153,12.57142857,-9.142857143,0.142857143
18444,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/2/2021,1950,13.71428571,23.71428571,143.1428571,11.14285714,-8,0.142857143
18445,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/3/2021,2005,12.57142857,23.14285714,137.2857143,10.28571429,-7,-0.142857143
18446,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/4/2021,2062,12.14285714,22.85714286,136.4285714,9.285714286,-6.571428571,-0.285714286
18447,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/5/2021,2072,11.85714286,22.85714286,136.2857143,8.714285714,-7.142857143,-0.285714286
18448,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/6/2021,2008,11.28571429,22.71428571,136.1428571,8.571428571,-6.428571429,-0.428571429
18449,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/7/2021,1857,11.14285714,22.42857143,136.1428571,8.714285714,-6,-0.571428571
18450,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/8/2021,1839,11.14285714,22.28571429,134.7142857,8.714285714,-5.857142857,-0.571428571
18451,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/9/2021,1844,11,22,133.1428571,9,-5.857142857,-0.714285714
18452,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/10/2021,1822,10.85714286,21.57142857,131,9.142857143,-5.714285714,-0.857142857
18453,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/11/2021,1839,10.71428571,21.42857143,129.2857143,8.857142857,-5.857142857,-0.857142857
18454,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/12/2021,1835,10.42857143,20.85714286,127.1428571,8.571428571,-6.571428571,-0.857142857
18455,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/13/2021,1820,10.14285714,20.42857143,123.8571429,8.428571429,-6.428571429,-0.857142857
18456,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/14/2021,1697,9.857142857,20.85714286,119.1428571,8.142857143,-6.714285714,-0.714285714
18457,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/15/2021,1667,9.428571429,21.42857143,112.7142857,8.285714286,-7.285714286,-0.571428571
18458,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/16/2021,1564,8,20.85714286,103.5714286,7.285714286,-8,-0.285714286
18459,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/17/2021,1499,7.428571429,20.57142857,97,6.857142857,-8.142857143,-0.285714286
18460,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/18/2021,1523,6.857142857,20.14285714,90.57142857,4.857142857,-9.428571429,0.285714286
18461,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/19/2021,1504,6,20,85.85714286,2.428571429,-12.14285714,1
18462,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/20/2021,1429,5.285714286,19.71428571,82.14285714,2.571428571,-12.42857143,1
18463,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/21/2021,1320,4.857142857,19.14285714,81,3,-12.28571429,0.857142857
18464,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/22/2021,1213,4.428571429,18.14285714,82,3,-11.42857143,0.714285714
18465,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/23/2021,1192,5.142857143,18.14285714,85.57142857,4,-10.42857143,0.428571429
18466,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/24/2021,1108,5,18,85.85714286,4.142857143,-10,0.285714286
18467,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/25/2021,1125,5,18,87.28571429,4.714285714,-10.14285714,0
18468,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/26/2021,1123,1.428571429,15.28571429,78.28571429,1.142857143,-12.85714286,0.857142857
18469,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/27/2021,1098,1.285714286,15.28571429,76.85714286,0.714285714,-12.57142857,0.857142857
18470,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/28/2021,1001,0.857142857,14.57142857,74.28571429,0.142857143,-12.28571429,0.857142857
18471,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/29/2021,1031,0.142857143,14,71.42857143,-0.714285714,-12.57142857,0.857142857
18472,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9/30/2021,1043,-0.571428571,13.42857143,69,-1.571428571,-12.57142857,0.857142857
18473,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/1/2021,1034,-1.142857143,13.14285714,66.28571429,-2.142857143,-12.57142857,0.857142857
18474,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/2/2021,1026,-1.857142857,12.85714286,64.57142857,-3.142857143,-13.14285714,0.857142857
18475,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/3/2021,1067,-0.428571429,14.42857143,68.14285714,-2.285714286,-12.85714286,0.428571429
18476,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/4/2021,1050,-4.857142857,11,56.85714286,-6.428571429,-14.71428571,1.714285714
18477,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/5/2021,1018,-7,10.14285714,47.85714286,-8.714285714,-15.57142857,2.285714286
18478,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/6/2021,965,-7.571428571,10.28571429,44.57142857,-9,-15.71428571,2.428571429
18479,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/7/2021,961,-7.857142857,10.28571429,42.28571429,-9.571428571,-15.85714286,2.428571429
18480,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/8/2021,967,-8.428571429,10,39.28571429,-10.28571429,-16.14285714,2.571428571
18481,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/9/2021,959,-8.285714286,10.14285714,38.85714286,-10.42857143,-16.71428571,2.714285714
18482,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/10/2021,985,-7,10.28571429,45.85714286,-7.714285714,-16.71428571,2.142857143
18483,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/11/2021,934,-3.571428571,13,55.57142857,-5,-15,1
18484,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/12/2021,880,-2.142857143,13.85714286,61.57142857,-3.285714286,-14.28571429,0.571428571
18485,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/13/2021,887,-2,13.85714286,63.42857143,-3.571428571,-14.14285714,0.571428571
18486,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/14/2021,879,-2.142857143,14.71428571,63.57142857,-3.857142857,-14,0.714285714
18487,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/15/2021,886,-2.285714286,15.42857143,63.42857143,-3.857142857,-13.85714286,0.857142857
18488,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/16/2021,899,-2.571428571,15.57142857,62.71428571,-4.428571429,-14,0.857142857
18489,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/17/2021,909,-2.571428571,15.71428571,61.14285714,-5.142857143,-14.28571429,1
18490,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/18/2021,896,-2.714285714,16.42857143,59.57142857,-5,-14.28571429,1
18491,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/19/2021,835,-3,16.71428571,58.85714286,-5.285714286,-14.28571429,1
18492,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/20/2021,809,-3.714285714,16.85714286,54.71428571,-6,-14.28571429,1.142857143
18493,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/21/2021,842,-4.714285714,15.71428571,49.57142857,-7,-14.57142857,1.428571429
18494,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/22/2021,865,-4.571428571,15.28571429,48.42857143,-7.285714286,-14.42857143,1.428571429
18495,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/23/2021,913,-4.571428571,15.14285714,47.71428571,-7.428571429,-14.42857143,1.571428571
18496,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/24/2021,940,-5.142857143,15,45.71428571,-8.428571429,-14.85714286,1.714285714
18497,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/25/2021,924,-5.428571429,14.85714286,44,-8.714285714,-14.71428571,1.714285714
18498,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/26/2021,881,-5.428571429,14.57142857,43.71428571,-8.857142857,-14.57142857,1.714285714
18499,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/27/2021,920,-4.857142857,14.71428571,46.14285714,-8.285714286,-14.42857143,1.571428571
18500,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/28/2021,971,-4,15.57142857,50.28571429,-7.285714286,-14.14285714,1.285714286
18501,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/29/2021,1055,-3.857142857,16,50.42857143,-6.571428571,-14.28571429,1.285714286
18502,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/30/2021,1127,-4.428571429,16.57142857,46.14285714,-6.428571429,-14.85714286,1.428571429
18503,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10/31/2021,1181,-3.714285714,18.28571429,43.71428571,-7,-15.57142857,1.857142857
18504,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/1/2021,1242,-8,11.14285714,35.57142857,-11.42857143,-23.85714286,4.142857143
18505,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/2/2021,1245,-8,12.57142857,34.57142857,-11.14285714,-24.14285714,4.142857143
18506,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/3/2021,1232,-10,11.14285714,27.71428571,-12.42857143,-24.57142857,4.714285714
18507,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/4/2021,1323,-10.28571429,11.57142857,25.71428571,-12.57142857,-24.57142857,4.857142857
18508,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/5/2021,1351,-11,11.28571429,22.28571429,-13.57142857,-24.42857143,5
18509,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/6/2021,1435,-10.85714286,10.85714286,22.42857143,-14.28571429,-24.28571429,5.142857143
18510,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/7/2021,1429,-12.85714286,8.428571429,18.14285714,-16.14285714,-24.57142857,5.285714286
18511,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/8/2021,1480,-9.428571429,14.57142857,21.71428571,-12.57142857,-16.28571429,3.285714286
18512,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/9/2021,1524,-10.42857143,12.71428571,16.14285714,-14,-16,3.571428571
18513,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/10/2021,1615,-9.714285714,13,16.85714286,-14,-15.71428571,3.428571429
18514,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/11/2021,1791,-10,12.42857143,14.57142857,-14.71428571,-15.71428571,3.571428571
18515,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/12/2021,1879,-10,12.14285714,14.57142857,-15,-15.71428571,3.714285714
18516,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/13/2021,2002,-11.28571429,11.14285714,10.14285714,-17,-16.14285714,4.142857143
18517,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/14/2021,2092,-12.28571429,10.42857143,7.428571429,-18.42857143,-17,4.428571429
18518,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/15/2021,2241,-12.71428571,10,6,-18.42857143,-17.28571429,4.571428571
18519,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/16/2021,2302,-12.28571429,10.14285714,6.714285714,-18.28571429,-17.42857143,4.428571429
18520,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/17/2021,2389,-11.57142857,10.85714286,9.285714286,-17.57142857,-17.28571429,4.285714286
18521,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/18/2021,2573,-11.42857143,10.57142857,11.57142857,-16.85714286,-17.28571429,4.142857143
18522,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/19/2021,2768,-11.42857143,10.71428571,12.42857143,-16.71428571,-17.42857143,4
18523,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/20/2021,2948,-10.28571429,11.57142857,17.85714286,-14.85714286,-17.14285714,3.571428571
18524,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/21/2021,3017,-9,12.71428571,21.28571429,-13.28571429,-16.57142857,3.285714286
18525,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/22/2021,3152,-9,13.14285714,20.85714286,-13.42857143,-16.42857143,3.285714286
18526,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/23/2021,3298,-9.142857143,13.57142857,22.14285714,-13.28571429,-16.28571429,3.285714286
18527,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/24/2021,3449,-9.285714286,13.71428571,22.14285714,-13.57142857,-16.28571429,3.285714286
18528,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/25/2021,3642,-11.14285714,11.85714286,14.28571429,-15.42857143,-16.85714286,3.857142857
18529,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/26/2021,3805,-11.14285714,11.85714286,10.28571429,-15.85714286,-17,4.142857143
18530,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/27/2021,3975,-11.42857143,12,5.714285714,-17.14285714,-17,4.285714286
18531,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/28/2021,4103,-10.71428571,12.42857143,8,-16.28571429,-16.71428571,4.142857143
18532,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/29/2021,4236,-9.714285714,13.28571429,11.14285714,-15.71428571,-16.57142857,3.857142857
18533,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11/30/2021,4374,-9.571428571,13.28571429,10.57142857,-15.57142857,-16.57142857,3.857142857
18534,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/1/2021,4541,-9.428571429,13.71428571,9.428571429,-15.57142857,-16.57142857,3.857142857
18535,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/2/2021,4568,-7.714285714,16.14285714,14.42857143,-14.42857143,-16,3.428571429
18536,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/3/2021,4884,-7.857142857,16.14285714,15.71428571,-14.42857143,-15.71428571,3.285714286
18537,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/4/2021,5007,-8,16.14285714,16.71428571,-14.28571429,-15.71428571,3.428571429
18538,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/5/2021,5293,-7.428571429,17,19.71428571,-13.71428571,-15.42857143,3.285714286
18539,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/6/2021,5538,-6.428571429,17.71428571,23.85714286,-13.57142857,-15.71428571,3.285714286
18540,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/7/2021,5728,-4.714285714,19.57142857,29.42857143,-13,-16,3
18541,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/8/2021,6229,-9.571428571,12.14285714,22.71428571,-18.85714286,-24.28571429,5.857142857
18542,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/9/2021,6237,-9.428571429,13,23.42857143,-19.28571429,-24.42857143,5.857142857
18543,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/10/2021,6373,-10.14285714,12.14285714,19,-20.71428571,-24.85714286,6.285714286
18544,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/11/2021,6607,-9.857142857,12.57142857,22.28571429,-20.57142857,-24.28571429,6.142857143
18545,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/12/2021,6573,-10.42857143,12.28571429,21.85714286,-21.14285714,-23.57142857,6.142857143
18546,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/13/2021,7023,-10.71428571,12.14285714,20.71428571,-21.42857143,-23,6.142857143
18547,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/14/2021,6925,-11.85714286,10.71428571,18.28571429,-22,-22.57142857,6.428571429
18548,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/15/2021,6901,-6.142857143,18.42857143,28.14285714,-15.71428571,-14,3.428571429
18549,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/16/2021,7348,-5.428571429,17.85714286,30.28571429,-16,-14,3.428571429
18550,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/17/2021,7556,-4.142857143,19.14285714,36.85714286,-14.57142857,-13.42857143,2.857142857
18551,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/18/2021,8126,-3.857142857,19.14285714,36.57142857,-14.14285714,-13.42857143,2.714285714
18552,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/19/2021,8498,-2.857142857,20,36.14285714,-14,-12.71428571,2.714285714
18553,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/20/2021,8231,-2,20.85714286,35,-13.85714286,-12.71428571,2.571428571
18554,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/21/2021,8508,-1,22,33,-14,-12.85714286,2.571428571
18555,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/22/2021,8503,-0.142857143,24,32.71428571,-14.14285714,-13.28571429,2.571428571
18556,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/23/2021,8868,1.142857143,27.85714286,32.14285714,-13,-13.85714286,2.428571429
18557,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/24/2021,9232,0,31,25.71428571,-15.85714286,-18.42857143,3.857142857
18558,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/25/2021,9888,-8.571428571,19.42857143,15,-22,-26.14285714,5.285714286
18559,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/26/2021,10271,-14.42857143,12.57142857,11.71428571,-24.71428571,-30,6
18560,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/27/2021,10533,-16.71428571,11,8.571428571,-27.28571429,-34,7.428571429
18561,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/28/2021,11523,-17.85714286,10.71428571,13.85714286,-28.57142857,-37.28571429,8.428571429
18562,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/29/2021,12151,-18.85714286,10,21,-29.71428571,-40.57142857,9.428571429
18563,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12/30/2021,12247,-19.85714286,9.428571429,29.14285714,-30.85714286,-43.42857143,10.42857143
