date,sub_region_1,place_id,infected,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
9/20/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3821,-6,9.857142857,43.14285714,-13.57142857,-19.71428571,0.857142857
9/21/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3756,-6.142857143,9.571428571,42.42857143,-13.85714286,-19.42857143,0.714285714
9/22/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3786,-6,9.285714286,44.42857143,-14,-18.85714286,0.571428571
9/23/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3804,-5.714285714,9.285714286,46,-13.85714286,-18.14285714,0.714285714
9/24/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3773,-5.714285714,9.571428571,47.57142857,-13.57142857,-17.57142857,0.714285714
9/25/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3822,-5.571428571,9.714285714,50,-13.28571429,-17.42857143,0.714285714
9/26/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3794,-6.714285714,9.428571429,44.28571429,-15.14285714,-17.85714286,1.285714286
9/27/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3750,-6.714285714,9.571428571,44.57142857,-15,-17.14285714,1.285714286
9/28/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3661,-6.857142857,9.285714286,43.57142857,-14.85714286,-16.57142857,1.285714286
9/29/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3613,-7.142857143,9,42.42857143,-15.14285714,-16.57142857,1.428571429
9/30/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3647,-7.285714286,8.857142857,41.57142857,-15.42857143,-16.28571429,1.285714286
10/1/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3588,-7.714285714,9,36.28571429,-16,-16,1.428571429
10/2/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3604,-7.857142857,9,33.28571429,-16.57142857,-16.14285714,1.428571429
10/3/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3587,-7.571428571,9.571428571,34.42857143,-15.71428571,-16.42857143,1.285714286
10/4/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3524,-9.142857143,8.428571429,26.42857143,-17.14285714,-16.71428571,1.571428571
10/5/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3418,-10.28571429,7.857142857,20,-18.71428571,-17,2
10/6/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3353,-10.57142857,8,18.71428571,-19,-16.71428571,2
10/7/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3360,-10.71428571,7.857142857,18.28571429,-19.28571429,-16.57142857,2.142857143
10/8/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3359,-10.85714286,7.571428571,19,-19.42857143,-16.42857143,2.142857143
10/9/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3322,-11,7.714285714,17.85714286,-19.85714286,-16.42857143,2.285714286
10/10/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3345,-10,7.285714286,24.28571429,-18.57142857,-16.28571429,1.857142857
10/11/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3249,-9,8.142857143,30.57142857,-18.71428571,-15.85714286,1.714285714
10/12/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3215,-8.285714286,8.714285714,35.14285714,-18,-15.28571429,1.428571429
10/13/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3182,-8.142857143,9,35,-18,-15.14285714,1.428571429
10/14/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3248,-8.142857143,10,33.42857143,-18.14285714,-15,1.428571429
10/15/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3264,-7.857142857,10.71428571,32.71428571,-18,-15,1.428571429
10/16/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3317,-7.428571429,11,34.85714286,-17.14285714,-15,1.428571429
10/17/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3341,-6.857142857,11.42857143,35.57142857,-16.28571429,-15,1.428571429
10/18/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3305,-6.714285714,12.14285714,35.28571429,-15.28571429,-15,1.428571429
10/19/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3384,-6.714285714,12.57142857,34.28571429,-15.28571429,-15,1.571428571
10/20/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3433,-7,12.85714286,32.57142857,-15.42857143,-14.85714286,1.714285714
10/21/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3481,-7.285714286,12.42857143,31.14285714,-15.57142857,-14.85714286,1.857142857
10/22/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3640,-7.428571429,12,31.14285714,-15.42857143,-14.57142857,1.857142857
10/23/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3757,-7.714285714,12,29.85714286,-16,-14.42857143,1.857142857
10/24/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3778,-8.714285714,11.85714286,27.14285714,-17.42857143,-14.42857143,2.142857143
10/25/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3764,-9,11.57142857,26.14285714,-17.71428571,-14.14285714,2.142857143
10/26/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3854,-9,11.28571429,26.28571429,-17.57142857,-13.85714286,2
10/27/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3897,-8.714285714,11.28571429,27.57142857,-17.28571429,-13.71428571,1.857142857
10/28/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,3993,-8.428571429,11.57142857,28.85714286,-16.85714286,-13.42857143,1.714285714
10/29/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,4056,-8.428571429,12.28571429,27.42857143,-16.71428571,-13.42857143,1.714285714
10/30/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,4177,-8.857142857,12.71428571,22.57142857,-17.14285714,-13.85714286,2
10/31/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,4250,-8.285714286,14.42857143,17.71428571,-18,-14.14285714,2.142857143
11/1/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,4259,-10.14285714,9.428571429,15.14285714,-21.57142857,-23.14285714,4.428571429
11/2/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,4315,-10.28571429,10.57142857,14.85714286,-21.14285714,-23.28571429,4.428571429
11/3/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,4376,-11.57142857,9.857142857,8.428571429,-22,-23.14285714,4.857142857
11/4/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,4438,-11.85714286,10,7.142857143,-22.28571429,-23,5
11/5/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,4556,-12.14285714,9.428571429,6.142857143,-22.85714286,-22.57142857,5.142857143
11/6/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,4720,-11.57142857,9.285714286,9.571428571,-22.57142857,-21.85714286,5
11/7/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,4822,-11.85714286,7.571428571,14.57142857,-21.57142857,-21.71428571,4.857142857
11/8/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,4869,-10.57142857,12.28571429,13.71428571,-18.42857143,-12.42857143,2.714285714
11/9/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,4954,-11,11,10.28571429,-19.42857143,-12.14285714,3
11/10/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,5143,-10.71428571,11,10.14285714,-19.57142857,-12.14285714,3
11/11/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,5302,-11,10.57142857,7.857142857,-19.85714286,-12.14285714,3.142857143
11/12/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,5553,-11.14285714,10.42857143,7.857142857,-19.85714286,-12.28571429,3.285714286
11/13/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,5789,-11.42857143,10.28571429,7.142857143,-20.14285714,-12.42857143,3.428571429
11/14/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,6041,-12.85714286,10,-0.285714286,-22.28571429,-12.85714286,4
11/15/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,6089,-13.71428571,8.428571429,-4.285714286,-22.85714286,-13.14285714,4.285714286
11/16/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,6287,-13.28571429,8.857142857,-3,-22.42857143,-13,4.142857143
11/17/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,6583,-12.85714286,9.285714286,-0.857142857,-22,-13,4
11/18/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,6850,-12.71428571,9.142857143,-0.285714286,-21.85714286,-13,3.857142857
11/19/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,7121,-12.85714286,9.142857143,-2.571428571,-22,-13,3.857142857
11/20/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,7413,-13.14285714,9,-4.428571429,-22.28571429,-13,3.857142857
11/21/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,7620,-12.28571429,9.285714286,-1.285714286,-21.57142857,-12.71428571,3.571428571
11/22/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,7757,-11.42857143,10.71428571,1.285714286,-21,-12.57142857,3.428571429
11/23/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,7939,-12,10.14285714,-1.428571429,-21.57142857,-12.71428571,3.571428571
11/24/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,8167,-11.85714286,10.28571429,-0.142857143,-21.42857143,-12.57142857,3.571428571
11/25/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,8607,-12.71428571,9.285714286,-4.714285714,-22.14285714,-12.71428571,3.857142857
11/26/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,9095,-12,9.857142857,-3.571428571,-21.85714286,-12.71428571,3.857142857
11/27/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,9531,-11.57142857,10.14285714,-4,-21.71428571,-12.57142857,3.857142857
11/28/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,9813,-10.85714286,10.85714286,-1.714285714,-20.85714286,-12.28571429,3.714285714
11/29/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,9983,-10.42857143,11.28571429,-0.285714286,-20.71428571,-12,3.571428571
11/30/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,10460,-10,11.71428571,1,-20.42857143,-11.85714286,3.571428571
12/1/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,10939,-10,12.28571429,-0.428571429,-20.57142857,-11.85714286,3.571428571
12/2/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,11535,-9,13.85714286,3.142857143,-20,-11.71428571,3.428571429
12/3/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,12240,-9.428571429,13.85714286,2.142857143,-20.57142857,-11.57142857,3.428571429
12/4/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,12925,-9.857142857,14,2.428571429,-20.71428571,-11.57142857,3.571428571
12/5/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,13409,-10,14.42857143,2.428571429,-20.57142857,-11.28571429,3.571428571
12/6/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,13697,-9.285714286,15.28571429,3.857142857,-20.71428571,-11.57142857,3.571428571
12/7/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,14291,-7.571428571,17.85714286,6.428571429,-20.42857143,-11.85714286,3.285714286
12/8/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,14847,-11.42857143,10.71428571,5.571428571,-25,-21.14285714,6.428571429
12/9/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,15376,-11.71428571,11.42857143,4.428571429,-25.42857143,-21.28571429,6.571428571
12/10/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,16395,-12.14285714,11.28571429,2.285714286,-26,-21.57142857,6.857142857
12/11/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,17409,-12,11.57142857,2.714285714,-26.14285714,-21.14285714,6.857142857
12/12/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,18089,-12,12,2.714285714,-26.28571429,-20.28571429,6.857142857
12/13/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,18701,-12.28571429,12.14285714,1.142857143,-26.28571429,-19.71428571,6.857142857
12/14/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,19666,-13.42857143,10.57142857,-0.857142857,-26.57142857,-19.14285714,7.142857143
12/15/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,20500,-8.571428571,18.42857143,0.714285714,-21.85714286,-9.571428571,3.857142857
12/16/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,21724,-7.428571429,18.57142857,2.142857143,-22,-9.428571429,3.714285714
12/17/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,23283,-6.428571429,19.28571429,3.571428571,-21.28571429,-8.857142857,3.428571429
12/18/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,24617,-5.857142857,19.71428571,2.714285714,-21,-8.857142857,3.285714286
12/19/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,25457,-5,21.14285714,1.714285714,-21.14285714,-8.285714286,3.285714286
12/20/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,26229,-3.571428571,22.42857143,2,-21.14285714,-8.428571429,3.142857143
12/21/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,28101,-2.142857143,24.42857143,1.285714286,-21.14285714,-8.714285714,3
12/22/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,29943,-1.142857143,27,0.714285714,-21.28571429,-9.142857143,3
12/23/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,32530,0.571428571,32.14285714,0.714285714,-20.71428571,-10,2.857142857
12/24/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,35623,-0.142857143,37,0,-23.57142857,-16.71428571,4.428571429
12/25/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,38152,-9.571428571,22.85714286,-7,-30.14285714,-25.71428571,5.571428571
12/26/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,38920,-15.85714286,13.14285714,-10.85714286,-33.14285714,-30.71428571,6.285714286
12/27/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,42151,-17.71428571,12.57142857,-12,-35.71428571,-35.57142857,7.714285714
12/28/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,47896,-19.85714286,11.28571429,-10.28571429,-38,-40,9
12/29/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,54953,-22.14285714,9.714285714,-7.571428571,-40.28571429,-44.42857143,10.28571429
12/30/2021,Piemonte,ChIJZ7GdATt0h0cR_zsS8u24x7w,63886,-25,7.857142857,-6.428571429,-42.57142857,-48.57142857,11.71428571
1/1/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,3804,-37,-14.14285714,-8.571428571,-42,-47.71428571,14.57142857
1/2/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,3793,-36.42857143,-6.714285714,-11,-42,-44.42857143,16
1/3/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,3904,-39.14285714,-6.714285714,-13.42857143,-42.42857143,-44.57142857,17
1/4/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,3878,-40.14285714,-8,-12.85714286,-41.14285714,-43.57142857,17
1/5/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,3933,-45.14285714,-10.57142857,-21.57142857,-42.28571429,-44.14285714,17.85714286
1/6/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,4074,-54.28571429,-24.57142857,-32,-45.42857143,-49.85714286,20.57142857
1/7/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,4061,-56.71428571,-30.71428571,-40.42857143,-45.42857143,-47.28571429,20.28571429
1/8/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,4108,-47.71428571,-16.71428571,-34,-39.14285714,-38.14285714,17.42857143
1/9/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,4237,-44.85714286,-13,-30.71428571,-36.57142857,-34.71428571,16.28571429
1/10/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,4304,-44.42857143,-12.85714286,-31.71428571,-37.14285714,-34,16.14285714
1/11/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,4272,-45.42857143,-15.85714286,-35,-37.42857143,-31.85714286,15.85714286
1/12/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,4348,-42.14285714,-16.57142857,-29.14285714,-35,-28.71428571,14.57142857
1/13/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,4470,-35.14285714,-7.571428571,-25,-31,-20.28571429,11.42857143
1/14/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,4489,-35.85714286,-9.285714286,-25.14285714,-31.28571429,-20.57142857,11.14285714
1/15/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,4489,-36.85714286,-11.28571429,-26.71428571,-31.57142857,-21,10.71428571
1/16/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,4603,-35.57142857,-12,-22.42857143,-30.85714286,-21.28571429,9.857142857
1/17/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,4606,-35.42857143,-11.85714286,-20.85714286,-31,-22,9.428571429
1/18/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,4580,-37.14285714,-13.28571429,-20.14285714,-31.57142857,-22.85714286,9.285714286
1/19/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,4636,-39.14285714,-14.85714286,-22.57142857,-32.42857143,-23.71428571,9.285714286
1/20/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,4605,-40.71428571,-15.71428571,-24.85714286,-33.28571429,-24.42857143,9.428571429
1/21/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,4721,-41.85714286,-15.71428571,-26.28571429,-33.71428571,-24.42857143,9.571428571
1/22/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,4880,-43.14285714,-15.57142857,-28.57142857,-34.57142857,-24.28571429,10
1/23/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,5029,-44.28571429,-15.14285714,-32.28571429,-35.28571429,-24.42857143,10.57142857
1/24/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,5112,-44.42857143,-15,-34.14285714,-35.71428571,-24.28571429,10.85714286
1/25/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,5032,-44.85714286,-14.85714286,-37.28571429,-35.85714286,-24.28571429,11
1/26/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,5169,-44.42857143,-14.28571429,-35.71428571,-35.14285714,-23.85714286,10.85714286
1/27/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,5129,-44.14285714,-14,-34.28571429,-34.28571429,-23.42857143,10.71428571
1/28/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,5303,-43.85714286,-13.57142857,-33.42857143,-33.57142857,-23.14285714,10.57142857
1/29/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,5477,-43.42857143,-13,-32.42857143,-33.28571429,-24,10.71428571
1/30/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,5511,-42.85714286,-12.71428571,-28.14285714,-32,-23.71428571,10.28571429
1/31/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,5629,-42.14285714,-11.71428571,-26.57142857,-30.85714286,-23.42857143,10.14285714
2/1/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,5643,-41.71428571,-11.28571429,-25.28571429,-30.28571429,-23.14285714,10
2/2/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,5772,-41.85714286,-11.28571429,-25.85714286,-30.57142857,-23.42857143,10.14285714
2/3/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,5999,-42.14285714,-11.42857143,-27.14285714,-31.28571429,-23.85714286,10.42857143
2/4/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,6191,-42.28571429,-11.57142857,-26.14285714,-31.42857143,-24.28571429,10.57142857
2/5/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,6398,-42.28571429,-11.57142857,-23.57142857,-30.57142857,-23.57142857,10.28571429
2/6/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,6582,-42.42857143,-11.57142857,-23.14285714,-30.42857143,-23.71428571,10.28571429
2/7/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,6784,-42.85714286,-11.42857143,-24.57142857,-31.14285714,-24,10.42857143
2/8/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,6902,-44.57142857,-12.57142857,-25.85714286,-32.71428571,-25.14285714,11
2/9/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,7173,-46.42857143,-13.57142857,-30.28571429,-34.57142857,-26,11.71428571
2/10/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,7397,-48,-14.28571429,-32.71428571,-36,-26.85714286,12.28571429
2/11/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,7553,-49.14285714,-14.71428571,-34.28571429,-36.85714286,-27.42857143,12.71428571
2/12/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,7878,-50.42857143,-14.85714286,-38.14285714,-38.57142857,-28.14285714,13.28571429
2/13/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,8082,-52.57142857,-16.28571429,-45.14285714,-41.57142857,-29.57142857,14.42857143
2/14/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,8166,-52.85714286,-17.71428571,-44.28571429,-42.28571429,-30.28571429,14.71428571
2/15/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,8152,-52.42857143,-17.28571429,-42.57142857,-41.71428571,-30,14.71428571
2/16/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,8285,-52,-17.14285714,-41.71428571,-41.42857143,-29.85714286,14.71428571
2/17/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,8431,-51.71428571,-17.14285714,-40.85714286,-40.85714286,-29.57142857,14.57142857
2/18/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,8418,-51.71428571,-17.28571429,-41.14285714,-41.14285714,-29.28571429,14.71428571
2/19/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,8439,-51.42857143,-17.85714286,-39.28571429,-40.57142857,-29,14.57142857
2/20/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,8520,-50.14285714,-16.85714286,-34.42857143,-38.57142857,-27.85714286,13.85714286
2/21/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,8548,-49.14285714,-15.71428571,-29.71428571,-35.71428571,-26.85714286,13.14285714
2/22/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,8474,-48.57142857,-15.28571429,-28,-35.28571429,-26.57142857,12.85714286
2/23/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,8509,-47.85714286,-14.85714286,-24.85714286,-34.28571429,-26.14285714,12.42857143
2/24/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,8417,-47.14285714,-14.14285714,-21.42857143,-33.71428571,-25.85714286,12.14285714
2/25/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,8322,-46.71428571,-13.28571429,-19.42857143,-33.14285714,-25.71428571,11.85714286
2/26/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,8328,-46.28571429,-12.57142857,-17.71428571,-32.57142857,-25.57142857,11.71428571
2/27/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,8215,-46.14285714,-12.14285714,-17.57142857,-32.42857143,-25.42857143,11.71428571
2/28/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,8141,-46.14285714,-11.85714286,-17.85714286,-33,-25.42857143,11.71428571
3/1/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,7998,-45.28571429,-11,-16.71428571,-32.42857143,-25.14285714,11.57142857
3/2/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,8099,-44.71428571,-10.28571429,-15.57142857,-32.28571429,-25,11.42857143
3/3/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,7938,-44,-9.857142857,-15.28571429,-31.57142857,-24.71428571,11.28571429
3/4/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,7737,-43.42857143,-10,-15.14285714,-31.14285714,-24.57142857,11.14285714
3/5/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,7603,-43.14285714,-9.857142857,-16.42857143,-30.85714286,-24.42857143,11.14285714
3/6/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,7425,-43,-9.285714286,-16.71428571,-30.85714286,-24.28571429,11.14285714
3/7/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,7279,-43.57142857,-9.428571429,-19.14285714,-31.28571429,-24.14285714,11.28571429
3/8/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,6955,-43.14285714,-9.428571429,-22.57142857,-31.57142857,-24.14285714,11.42857143
3/9/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,6870,-43.71428571,-9.714285714,-27.28571429,-32.42857143,-24.14285714,11.85714286
3/10/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,6640,-43.85714286,-9.571428571,-28,-32.71428571,-24.14285714,11.85714286
3/11/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,6597,-43.85714286,-9.428571429,-28.71428571,-32.71428571,-24,11.85714286
3/12/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,6361,-44,-9.285714286,-30.28571429,-33.57142857,-24,11.85714286
3/13/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,6152,-43.71428571,-9.428571429,-28.71428571,-33.28571429,-23.71428571,11.57142857
3/14/2021,Umbria,ChIJff2Ab86ZLhMRgmK_suBHCJw,6099,-44,-9.428571429,-29.71428571,-33.85714286,-24,11.71428571
